System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
17:52:44,5383.536,Grain,43,
17:52:47,5393.596,Grain,43,
17:52:51,5403.658,Grain,44,
17:52:54,5413.683,Grain,43,
17:52:57,5423.758,Grain,43,
17:53:1,5433.822,Grain,43,
17:53:4,5443.854,Grain,44,
17:53:7,5453.925,Grain,45,
17:53:11,5464.057,Grain,44,
17:53:14,5474.106,Grain,44,
17:53:18,5484.204,Grain,43,
17:53:21,5494.222,Grain,44,
17:53:24,5504.23,Grain,45,
17:53:28,5514.31,Grain,46,
17:53:31,5524.378,Grain,47,
17:53:35,5534.473,Grain,48,
17:53:38,5544.502,Grain,48,
17:53:41,5554.534,Grain,49,
17:53:45,5564.633,Grain,50,
17:53:48,5574.714,Grain,51,
17:53:51,5584.749,Grain,52,
17:53:55,5594.802,Grain,53,
17:53:58,5604.805,Grain,54,
17:54:1,5614.843,Grain,55,
17:54:5,5624.845,Grain,56,
17:54:8,5634.947,Grain,57,
17:54:11,5644.998,Grain,58,
17:54:15,5655.027,Grain,58,
17:54:18,5665.103,Grain,59,
17:54:21,5675.112,Grain,58,
17:54:25,5685.21,Grain,59,
17:54:28,5695.245,Grain,60,
17:54:32,5705.337,Grain,60,
17:54:35,5715.347,Grain,61,
17:54:38,5725.402,Grain,60,
17:54:42,5735.447,Grain,60,
17:54:45,5745.448,Grain,61,
17:54:48,5755.495,Grain,62,
17:54:52,5765.505,Grain,62,
17:54:55,5775.535,Grain,62,
17:54:58,5785.576,Grain,63,
17:55:2,5795.616,Grain,64,
17:55:5,5805.681,Grain,64,
17:55:8,5815.742,Grain,63,
17:55:12,5825.801,Grain,63,
17:55:15,5835.879,Grain,64,
17:55:19,5845.898,Grain,65,
17:55:22,5855.939,Grain,66,
17:55:25,5866,Grain,67,
17:55:29,5876.008,Grain,68,
17:55:32,5886.103,Grain,69,
17:55:35,5896.126,Grain,70,
17:55:39,5906.131,Grain,69,
17:55:42,5916.157,Grain,70,
17:55:45,5926.161,Grain,70,
17:55:49,5936.238,Grain,71,
17:55:52,5946.271,Grain,71,
17:55:55,5956.34,Grain,72,
17:55:59,5966.383,Grain,72,
17:56:2,5976.46,Grain,72,
17:56:5,5986.461,Grain,73,
17:56:9,5996.469,Grain,73,
17:56:12,6006.48,Grain,73,
17:56:15,6016.492,Grain,74,
17:56:19,6026.494,Grain,73,
17:56:22,6036.52,Grain,72,
17:56:25,6046.574,Grain,73,
17:56:29,6056.647,Grain,74,
17:56:32,6066.713,Grain,75,
17:56:35,6076.724,Grain,76,
17:56:39,6086.729,Grain,76,
17:56:42,6096.799,Grain,76,
17:56:46,6106.868,Grain,75,
17:56:49,6116.947,Grain,75,
17:56:52,6126.967,Grain,75,
17:56:56,6137.01,Grain,74,
17:56:59,6147.024,Grain,72,
17:57:2,6157.132,Grain,73,
17:57:6,6167.204,Grain,71,
17:57:9,6177.234,Grain,72,
17:57:12,6187.352,Grain,71,
17:57:16,6197.375,Grain,72,
17:57:19,6207.417,Grain,73,
17:57:22,6217.491,Grain,73,
17:57:26,6227.594,Grain,72,
17:57:29,6237.713,Grain,72,
17:57:32,6247.718,Grain,73,
17:57:36,6257.793,Grain,73,
17:57:39,6267.828,Grain,73,
17:57:43,6277.93,Grain,72,
17:57:46,6287.985,Grain,71,
17:57:49,6298.063,Grain,71,
17:57:53,6308.115,Grain,72,
17:57:56,6318.123,Grain,71,
17:57:59,6328.153,Grain,71,
17:58:3,6338.207,Grain,70,
17:58:6,6348.313,Grain,69,
17:58:9,6358.43,Grain,70,
17:58:13,6368.556,Grain,71,
17:58:16,6378.583,Grain,66,
17:58:19,6388.595,Grain,66,
17:58:23,6398.879,Grain,66,
17:58:26,6408.91,Grain,67,
17:58:30,6419.085,Grain,65,
17:58:33,6429.196,Grain,64,
17:58:36,6439.243,Grain,62,
17:58:40,6449.31,Grain,62,
17:58:43,6459.389,Grain,62,
17:58:47,6469.566,Grain,63,
17:58:50,6479.747,Grain,63,
17:58:53,6489.81,Grain,63,
17:58:57,6499.943,Grain,60,
17:59:0,6510.072,Grain,59,
17:59:4,6520.215,Grain,57,
17:59:7,6530.256,Grain,56,
17:59:10,6540.437,Grain,55,
17:59:14,6550.608,Grain,54,
17:59:17,6560.652,Grain,54,
17:59:20,6570.709,Grain,55,
17:59:24,6580.755,Grain,56,
17:59:27,6590.868,Grain,56,
17:59:31,6601.005,Grain,57,
17:59:34,6611.061,Grain,57,
17:59:37,6621.155,Grain,57,
17:59:41,6631.257,Grain,56,
17:59:44,6641.415,Grain,55,
17:59:47,6651.562,Grain,54,
17:59:51,6661.636,Grain,54,
17:59:54,6671.716,Grain,53,
17:59:58,6681.847,Grain,51,
18:0:1,6691.89,Grain,50,
18:0:4,6701.916,Grain,48,
18:0:8,6711.917,Grain,48,
18:0:11,6721.917,Grain,46,
18:0:14,6731.972,Grain,46,
18:0:18,6742.002,Grain,44,
18:0:21,6752.046,Grain,43,
18:0:24,6762.152,Grain,44,
18:0:28,6772.297,Grain,42,
18:0:31,6782.371,Grain,43,
18:0:35,6792.429,Grain,42,
18:0:38,6802.438,Grain,42,
18:0:41,6812.523,Grain,43,
18:0:45,6822.585,Grain,43,
18:0:48,6832.603,Grain,43,
18:0:51,6842.621,Grain,40,
18:0:55,6852.767,Grain,41,
18:0:58,6862.797,Grain,39,
18:1:1,6872.917,Grain,38,
18:1:5,6882.949,Grain,36,
18:1:8,6893.086,Grain,37,
18:1:11,6903.108,Grain,36,
18:1:15,6913.28,Grain,36,
18:1:18,6923.409,Grain,36,
18:1:22,6933.532,Grain,35,
18:1:25,6943.67,Grain,35,
18:1:28,6953.861,Grain,34,
18:1:32,6964.012,Grain,31,
18:1:35,6974.113,Grain,31,
18:1:39,6984.224,Grain,29,
18:1:42,6994.427,Grain,26,
18:1:45,7004.484,Grain,25,
18:1:49,7014.548,Grain,25,
18:1:52,7024.636,Grain,23,
18:1:56,7034.83,Grain,21,
18:1:59,7044.898,Grain,20,
18:2:2,7054.966,Grain,21,
18:2:6,7065.015,Grain,20,
18:2:9,7075.212,Grain,20,
18:2:12,7085.235,Grain,20,
18:2:16,7095.389,Grain,20,
18:2:19,7105.601,Grain,20,
18:2:23,7115.851,Grain,19,
18:2:26,7125.867,Grain,17,
18:2:29,7135.999,Grain,18,
18:2:33,7146.048,Grain,17,
18:2:36,7156.129,Grain,17,
18:2:40,7166.162,Grain,16,
18:2:43,7176.183,Grain,15,
18:2:46,7186.292,Grain,14,
18:2:50,7196.381,Grain,13,
18:2:53,7206.491,Grain,13,
18:2:56,7216.625,Grain,14,
18:3:0,7226.686,Grain,14,
18:3:3,7236.802,Grain,15,
18:3:7,7246.809,Grain,15,
18:3:10,7256.849,Grain,16,
18:3:13,7266.908,Grain,17,
18:3:17,7277.142,Grain,16,
18:3:20,7287.221,Grain,17,
18:3:24,7297.266,Grain,17,
18:3:27,7307.41,Grain,17,
18:3:30,7317.521,Grain,16,
18:3:34,7327.535,Grain,15,
18:3:37,7337.59,Grain,15,
18:3:41,7347.68,Grain,15,
