System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
20:35:37,2133.182,Grain,154,
20:35:47,2136.182,Grain,155,
20:35:58,2139.182,Grain,156,
20:36:7,2142.182,Grain,157,
20:36:16,2145.182,Grain,157,
20:36:25,2148.182,Grain,157,
20:36:35,2151.182,Grain,155,
20:36:43,2154.182,Grain,154,
20:36:53,2157.182,Grain,154,
20:37:2,2160.182,Grain,153,
20:37:12,2163.182,Grain,152,
20:37:23,2166.182,Grain,153,
20:37:32,2169.182,Grain,152,
20:37:45,2172.182,Grain,153,
20:37:54,2175.182,Grain,153,
20:38:3,2178.182,Grain,153,
20:38:11,2181.182,Grain,153,
20:38:20,2184.182,Grain,154,
20:38:29,2187.182,Grain,155,
20:38:42,2190.182,Grain,153,
20:38:59,2193.182,Grain,151,
20:39:10,2196.182,Grain,152,
20:39:19,2199.182,Grain,152,
20:39:28,2202.182,Grain,153,
20:39:36,2205.182,Grain,152,
20:39:44,2208.182,Grain,151,
20:39:52,2211.182,Grain,149,
20:39:59,2214.182,Grain,150,
20:40:7,2217.182,Grain,151,
20:40:14,2220.182,Grain,152,
20:40:22,2223.182,Grain,151,
20:40:29,2226.182,Grain,150,
20:40:37,2229.182,Grain,150,
20:40:44,2232.182,Grain,151,
20:40:53,2235.182,Grain,152,
20:41:0,2238.182,Grain,151,
20:41:8,2241.182,Grain,151,
20:41:15,2244.182,Grain,151,
20:41:22,2247.182,Grain,151,
20:41:30,2250.182,Grain,151,
20:41:37,2253.182,Grain,151,
20:41:44,2256.182,Grain,151,
20:41:52,2259.182,Grain,152,
20:41:59,2262.182,Grain,153,
20:42:6,2265.182,Grain,151,
20:42:13,2268.182,Grain,152,
20:42:20,2271.182,Grain,153,
20:42:27,2274.182,Grain,151,
20:42:34,2277.182,Grain,152,
20:42:41,2280.182,Grain,152,
20:42:49,2283.182,Grain,152,
20:42:57,2286.182,Grain,151,
20:43:4,2289.182,Grain,151,
20:43:11,2292.182,Grain,149,
20:43:18,2295.182,Grain,150,
20:43:27,2298.182,Grain,150,
20:43:34,2301.182,Grain,151,
20:43:41,2304.182,Grain,151,
20:43:48,2307.182,Grain,152,
20:43:55,2310.182,Grain,152,
20:44:3,2313.182,Grain,152,
20:44:11,2316.182,Grain,153,
20:44:18,2319.182,Grain,153,
20:44:25,2322.182,Grain,153,
20:44:32,2325.182,Grain,154,
